TUFINLWGT,TEAGE,Sex,Employment_Status,InSchool,EmploymentStatusSpouse,WeekdayReported,TRHOLIDAY,TRTEC,TRTHH,1,101,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,50
20289309.37,46,Female,Employed - at work,Yes,Employed,Wednesday,0,-1,0,75,465,27,0,0,600,0,0,0,0,0,60,60,0,0,0,0,,153,0
18622688.36,29,Female,Employed - at work,Yes,,Wednesday,0,-1,0,80,480,0,0,0,525,0,0,0,0,0,60,265,0,0,0,0,,30,0
7312344.439,15,Female,Not in labor force,Yes,,Saturday,0,-1,0,50,510,0,0,0,0,565,0,0,0,0,65,240,0,0,0,0,,10,0
26054106.04,19,Female,Not in labor force,Yes,Employed,Saturday,0,-1,0,70,590,275,20,0,0,185,0,0,0,0,30,270,0,0,0,0,,0,0
6436440.503,32,Female,Not in labor force,Yes,Employed,Friday,0,-1,260,0,570,95,293,0,0,218,0,0,75,0,90,75,0,0,0,0,,24,0
9145549.471,18,Male,Employed - at work,Yes,,Saturday,0,-1,0,30,451,268,0,0,545,0,0,0,0,0,15,25,0,0,98,0,,8,0
4723547.603,23,Female,Unemployed - looking,Yes,,Sunday,0,-1,0,30,495,105,0,0,0,0,0,0,0,0,360,180,0,0,0,0,,270,0
9443807.334,26,Male,Not in labor force,Yes,,Monday,0,-1,0,0,600,75,0,0,0,0,0,0,0,0,65,700,0,0,0,0,,0,0
34591855.89,16,Female,Not in labor force,Yes,,Tuesday,0,-1,0,20,700,0,0,120,0,50,0,0,0,215,40,193,0,0,0,0,,102,0
16538794.53,23,Male,Not in labor force,Yes,,Saturday,0,-1,0,45,630,0,0,0,0,0,0,0,0,0,95,540,0,0,0,0,,130,0
11053407.06,43,Male,Employed - at work,Yes,Employed,Saturday,0,-1,0,150,760,310,0,0,0,0,0,0,0,0,40,180,0,0,0,0,,0,0
21542887.72,27,Female,Employed - absent,Yes,,Thursday,0,-1,180,30,755,40,470,0,0,0,0,0,0,0,75,45,0,0,0,0,,0,25
5230322.654,30,Female,Not in labor force,Yes,Employed,Sunday,0,-1,310,0,810,240,280,0,0,0,0,0,0,0,70,0,0,0,0,0,,40,0
7677906.641,38,Female,Employed - at work,Yes,,Friday,0,-1,0,105,420,140,22,0,0,195,0,0,0,0,30,443,0,0,0,5,,80,0
3084647.334,32,Female,Not in labor force,Yes,Employed,Sunday,0,-1,740,30,570,30,0,0,0,0,0,0,0,0,0,796,0,0,0,0,,14,0
5452920.205,19,Male,Not in labor force,Yes,,Sunday,0,-1,0,55,700,120,90,0,0,0,60,0,0,0,70,305,0,0,0,0,,40,0
18019684.59,17,Female,Employed - at work,Yes,,Thursday,0,-1,0,105,570,25,5,0,460,0,0,0,0,0,130,83,0,0,0,0,,62,0
27744262,19,Male,Unemployed - looking,Yes,,Monday,0,-1,0,30,635,28,0,23,0,153,45,0,0,0,20,10,0,0,0,337,,159,0
8301472.805,19,Male,Employed - at work,Yes,,Saturday,0,-1,0,0,510,195,0,0,0,0,0,0,0,0,230,270,90,0,0,0,,145,0
7660361.277,35,Male,Employed - at work,Yes,,Monday,0,-1,0,100,410,2,0,0,613,0,10,0,0,0,30,130,60,0,0,0,,85,0
5544245.124,16,Male,Not in labor force,Yes,,Sunday,0,-1,660,20,760,0,0,0,0,0,0,0,0,0,90,570,0,0,0,0,,0,0
5352636.546,16,Male,Not in labor force,Yes,,Sunday,0,-1,0,50,640,10,0,0,270,165,0,0,0,0,85,180,0,0,0,0,,0,40
5502852.277,17,Male,Employed - at work,Yes,,Sunday,0,-1,0,60,480,0,0,0,0,0,0,0,0,0,40,360,470,0,0,0,,30,0
11335011.33,21,Female,Employed - at work,Yes,,Thursday,0,-1,0,45,480,0,0,0,0,632,0,0,0,0,90,70,90,0,0,0,,33,0
3154006.351,41,Male,Employed - at work,Yes,Unemployed,Saturday,0,-1,0,5,540,580,0,0,0,0,0,0,0,0,100,204,1,0,0,0,,10,0
5988651.072,34,Female,Employed - at work,Yes,Employed,Saturday,0,-1,453,15,262,255,5,180,420,0,0,0,0,0,15,63,0,0,0,75,,150,0
19680494.73,19,Female,Unemployed - looking,Yes,,Wednesday,0,-1,0,0,420,0,0,0,0,350,120,0,0,0,60,190,150,0,0,0,,150,0
62677585.08,23,Female,Not in labor force,Yes,,Wednesday,0,-1,0,30,510,30,0,0,0,420,40,80,0,0,90,200,0,0,0,0,,40,0
7766903.834,31,Female,Employed - at work,Yes,Employed,Wednesday,0,-1,245,15,510,5,100,0,468,0,15,0,0,0,95,148,0,0,0,0,,84,0
1106748.66,38,Female,Employed - at work,Yes,,Sunday,0,-1,525,15,570,160,195,0,0,185,0,0,0,0,185,90,0,0,0,0,,40,0
14637352.03,16,Male,Employed - absent,Yes,,Thursday,0,-1,0,50,465,0,2,0,0,495,0,0,0,0,50,173,0,0,120,0,,85,0
3159946.074,31,Female,Employed - at work,Yes,,Saturday,0,-1,0,120,450,80,0,0,300,0,0,0,0,0,50,230,0,60,0,90,,60,0
19636168.47,18,Male,Not in labor force,Yes,,Wednesday,0,-1,70,40,540,0,0,0,240,0,0,0,0,0,60,340,0,0,0,0,,40,180
9815905.937,22,Male,Employed - at work,Yes,,Saturday,0,-1,0,30,480,0,0,10,0,0,10,0,0,0,0,585,165,0,0,0,,160,0
19787714.32,22,Female,Not in labor force,Yes,,Friday,0,-1,0,0,585,150,1,0,0,0,85,60,0,0,92,219,90,0,0,0,,158,0
5648401.112,25,Female,Employed - at work,Yes,,Monday,1,-1,0,25,630,90,0,0,0,0,0,0,0,0,190,465,40,0,0,0,,0,0
4754645.639,17,Male,Employed - at work,Yes,,Saturday,0,-1,0,0,450,30,0,0,0,340,0,0,0,0,60,550,0,0,0,0,,10,0
4466045.054,18,Male,Unemployed - looking,Yes,,Sunday,0,-1,0,33,750,10,0,0,0,0,15,0,0,0,31,240,144,0,0,0,,217,0
4118207.855,16,Male,Not in labor force,Yes,,Sunday,0,-1,0,50,790,0,0,0,0,0,0,0,0,0,40,105,425,0,0,0,,30,0
19269123.47,16,Female,Not in labor force,Yes,,Friday,0,-1,0,105,585,0,0,0,0,0,180,0,0,0,210,210,0,0,0,0,,150,0
7030450.603,17,Female,Employed - at work,Yes,,Saturday,0,-1,0,60,630,0,0,0,240,90,30,0,0,0,65,120,50,0,0,35,,110,10
7149976.194,18,Male,Employed - at work,Yes,,Saturday,0,-1,0,55,538,0,0,0,0,0,0,0,0,0,0,668,0,0,0,5,,174,0
1678238.579,37,Female,Not in labor force,Yes,,Saturday,0,-1,643,20,390,195,227,0,0,210,56,0,0,0,0,247,0,15,0,0,,80,0
6195286.438,18,Male,Not in labor force,Yes,,Saturday,0,-1,0,0,625,0,0,0,0,90,0,0,0,0,5,720,0,0,0,0,,0,0
10125812.75,18,Female,Unemployed - looking,Yes,,Sunday,0,-1,0,180,750,0,0,0,0,0,0,0,0,0,120,390,0,0,0,0,,0,0
26873358.33,15,Male,Not in labor force,Yes,,Thursday,0,-1,0,25,540,0,0,0,0,455,0,0,0,0,75,150,155,0,0,0,,40,0
13764346.12,18,Male,Employed - at work,Yes,,Thursday,0,-1,0,80,420,5,0,0,135,280,0,0,0,0,50,250,90,0,0,0,,130,0
20571079.18,16,Male,Not in labor force,Yes,,Wednesday,0,-1,0,100,575,5,0,0,0,465,0,0,0,0,105,45,130,0,0,0,,15,0
14685888.55,22,Male,Employed - at work,Yes,,Sunday,0,-1,0,40,440,30,0,0,0,315,270,0,0,0,50,90,140,0,0,0,,65,0
8414511.046,35,Male,Employed - at work,Yes,,Wednesday,0,-1,0,15,473,0,0,0,850,0,0,0,0,0,2,0,60,30,0,0,,10,0
7846975.206,15,Male,Not in labor force,Yes,,Sunday,0,-1,0,30,536,45,0,0,0,0,10,0,0,0,115,534,0,0,0,5,,100,65
5515073.735,15,Female,Employed - absent,Yes,,Sunday,0,-1,0,33,510,218,20,0,0,0,22,0,0,0,16,77,174,123,0,90,,85,72
3173730.103,47,Female,Unemployed - looking,Yes,Employed,Saturday,0,-1,0,0,600,65,0,300,0,0,0,0,0,0,45,190,0,0,0,0,,240,0
20847395.02,15,Male,Unemployed - looking,Yes,,Wednesday,0,-1,165,60,420,30,0,0,0,730,0,0,0,0,70,30,0,0,0,0,,90,10
12889206.27,16,Male,Not in labor force,Yes,,Thursday,0,-1,0,30,480,60,15,0,0,565,0,0,0,0,45,105,15,0,0,70,,55,0
16948660.97,17,Male,Unemployed - looking,Yes,,Tuesday,0,-1,0,40,790,0,0,0,0,485,0,0,0,0,35,60,0,0,0,0,,30,0
22588275.81,18,Male,Not in labor force,Yes,,Monday,0,30,0,30,479,35,0,30,0,510,0,0,0,0,60,120,0,0,0,0,,146,30
7295516.06,18,Female,Not in labor force,Yes,,Saturday,0,-1,0,125,730,0,0,0,0,0,0,0,0,0,20,535,0,0,0,30,,0,0
26066150.89,20,Female,Employed - at work,Yes,,Monday,0,-1,0,40,510,0,0,0,345,90,0,0,0,0,20,90,0,0,0,0,,150,195
17695394.02,21,Female,Not in labor force,Yes,,Wednesday,0,-1,0,30,620,420,0,0,0,0,30,0,0,0,60,0,180,0,0,0,,100,0
9176029.205,20,Male,Employed - at work,Yes,,Saturday,0,-1,0,0,570,60,0,0,0,0,0,0,0,0,105,585,0,0,0,0,,120,0
6262354.435,48,Female,Not in labor force,Yes,Employed,Friday,0,-1,290,30,600,174,0,0,0,0,30,40,0,0,35,83,0,0,295,0,,153,0
15667964.89,19,Male,Employed - at work,Yes,,Wednesday,0,-1,0,30,570,10,0,0,345,0,0,0,0,0,45,290,120,0,0,0,,30,0
12599772.48,20,Female,Employed - at work,Yes,,Sunday,0,-1,0,90,615,30,0,225,0,0,0,0,0,0,15,260,0,125,0,0,,80,0
47549868.92,23,Female,Not in labor force,Yes,,Monday,0,-1,0,45,640,100,5,0,0,0,60,0,0,0,55,450,0,0,0,65,,20,0
6600976.761,17,Female,Employed - at work,Yes,,Saturday,0,-1,0,10,545,60,0,0,345,0,15,0,0,0,40,335,55,0,0,0,,35,0
8598591.641,20,Male,Unemployed - looking,Yes,,Sunday,0,-1,250,0,653,15,0,2,60,90,10,0,0,0,10,280,205,0,0,30,,85,0
3276364.25,40,Female,Employed - at work,Yes,,Friday,0,-1,200,60,450,90,155,0,565,0,10,0,0,0,50,0,0,0,0,0,,60,0
2829369.281,45,Female,Unemployed - looking,Yes,,Sunday,0,-1,0,45,210,105,0,0,0,550,60,0,0,0,20,0,0,0,300,0,,150,0
16217397.22,17,Male,Not in labor force,Yes,,Tuesday,0,-1,0,0,415,0,0,0,0,685,0,0,0,0,150,0,155,0,0,0,,35,0
20082551.28,17,Female,Employed - at work,Yes,,Friday,0,-1,0,120,660,105,0,0,160,0,5,0,0,0,50,290,0,0,0,0,,50,0
6740472.505,21,Male,Employed - at work,Yes,,Sunday,0,-1,0,0,750,0,0,0,0,0,0,0,0,0,130,260,0,135,0,0,,165,0
6139060.913,29,Female,Employed - at work,Yes,Employed,Saturday,0,-1,571,30,512,75,246,0,0,0,60,0,0,0,30,281,50,0,0,0,,26,130
22006954.09,23,Male,Employed - at work,Yes,,Tuesday,0,-1,0,20,303,0,0,0,700,0,5,0,0,0,130,150,0,0,0,0,,42,90
4533959.381,16,Male,Unemployed - looking,Yes,,Saturday,0,-1,0,30,630,0,0,0,0,120,0,0,0,0,50,430,0,0,0,0,,50,130
21898932.47,16,Female,Unemployed - looking,Yes,,Tuesday,0,-1,0,50,613,185,0,0,0,140,0,0,0,0,45,90,90,0,120,60,,47,0
5277163.969,16,Male,Unemployed - looking,Yes,,Sunday,0,-1,0,0,420,0,0,0,0,0,0,0,0,0,90,355,45,0,0,90,,440,0
3631328.172,39,Female,Not in labor force,Yes,,Saturday,0,-1,900,45,390,195,140,0,0,0,10,0,0,0,0,330,0,0,250,0,,80,0
5581149.309,15,Male,Employed - at work,Yes,,Sunday,0,-1,60,30,723,15,0,2,90,0,0,0,0,0,57,273,120,0,0,95,,35,0
3840237.079,18,Female,Employed - at work,Yes,,Sunday,0,-1,0,105,660,15,0,0,0,0,0,0,0,0,90,275,0,0,0,0,,295,0
6157045.49,16,Male,Unemployed - looking,Yes,,Saturday,0,-1,0,30,510,0,0,0,315,0,0,0,0,0,75,350,125,0,0,0,,35,0
7264645.931,23,Female,Unemployed - looking,Yes,,Thursday,0,-1,635,0,270,165,65,0,0,710,15,0,0,0,15,180,0,0,0,0,,20,0
11551529.95,40,Male,Employed - at work,Yes,,Saturday,0,-1,0,35,365,0,0,4,876,0,5,0,0,0,5,15,0,0,0,0,,135,0
3094154.052,38,Male,Employed - at work,Yes,,Sunday,0,-1,0,90,570,135,0,0,0,240,0,0,0,0,30,375,0,0,0,0,,0,0
7212695.403,17,Female,Unemployed - looking,Yes,,Sunday,0,-1,90,120,593,350,3,0,0,0,20,0,0,0,40,100,140,0,0,10,,64,0
11659845.45,24,Female,Employed - at work,Yes,,Sunday,0,-1,0,50,640,0,0,0,395,0,15,0,0,0,45,245,0,0,0,0,,50,0
11307184.57,36,Female,Not in labor force,Yes,Employed,Wednesday,0,-1,15,160,680,45,21,110,0,0,0,281,0,0,14,1,0,0,0,0,,123,5
3349401.405,37,Female,Unemployed - looking,Yes,Employed,Saturday,0,-1,0,175,255,195,0,67,0,0,10,0,0,0,50,476,150,0,0,0,,62,0
24466899.41,23,Female,Employed - absent,Yes,,Monday,0,-1,0,60,670,45,0,0,60,60,0,0,0,0,35,480,30,0,0,0,,0,0
9759885.991,18,Male,Not in labor force,Yes,,Monday,0,-1,0,30,515,0,0,0,0,473,0,0,0,0,60,0,132,0,0,0,,230,0
12234837.67,22,Male,Employed - at work,Yes,,Monday,0,-1,0,90,530,90,0,0,530,120,0,0,0,0,0,60,0,0,0,0,,20,0
9400072.01,26,Female,Not in labor force,Yes,Employed,Tuesday,0,-1,405,20,522,180,356,0,0,0,0,0,0,0,10,152,0,0,0,10,,190,0
7210501.571,18,Male,Unemployed - looking,Yes,,Saturday,0,-1,0,0,330,25,0,0,0,0,0,0,0,0,30,1055,0,0,0,0,,0,0
1454800.279,39,Female,Employed - at work,Yes,,Sunday,0,-1,870,135,510,30,0,0,0,0,125,0,0,0,115,90,0,180,0,0,,165,90
18067274.58,19,Female,Employed - at work,Yes,Employed,Thursday,0,-1,0,35,710,95,0,0,240,0,55,0,0,0,21,240,0,0,0,0,,44,0
12971058.98,36,Male,Employed - at work,Yes,Unemployed,Tuesday,0,-1,205,70,420,65,0,0,438,0,22,0,0,0,60,200,0,0,0,0,,165,0
2541637.448,30,Female,Employed - at work,Yes,,Saturday,0,-1,800,160,573,140,40,0,0,180,130,0,0,0,120,30,0,0,0,0,,67,0
15631184.01,17,Male,Employed - at work,Yes,,Tuesday,0,-1,0,30,660,20,0,0,403,0,0,0,0,0,30,257,0,0,0,0,,40,0
5731350.511,34,Female,Not in labor force,Yes,Employed,Wednesday,0,-1,15,55,510,170,35,0,0,360,55,0,0,0,45,100,0,0,0,0,,65,45
15382983.67,16,Female,Not in labor force,Yes,,Monday,0,-1,0,0,675,0,0,0,0,0,0,0,0,0,45,600,0,0,0,0,,0,120
6267031.711,28,Female,Employed - at work,Yes,Unemployed,Sunday,0,-1,0,15,655,85,0,0,50,20,0,0,0,0,0,615,0,0,0,0,,0,0
2013073.655,44,Female,Employed - at work,Yes,,Saturday,0,150,0,15,855,88,0,15,15,0,157,0,0,0,65,90,0,0,0,0,,140,0
6245557.347,35,Female,Not in labor force,Yes,Unemployed,Saturday,0,-1,0,30,540,75,0,0,160,0,0,0,0,0,120,335,120,0,0,0,,60,0
16787198.59,16,Male,Not in labor force,Yes,,Monday,0,-1,0,30,558,30,0,0,0,0,5,0,0,0,145,150,0,0,490,0,,32,0
20608020.54,23,Female,Employed - at work,Yes,,Thursday,0,-1,0,41,662,20,10,0,155,220,0,0,0,0,16,219,25,0,0,0,,72,0
16556424.86,28,Male,Not in labor force,Yes,,Sunday,0,-1,0,0,655,0,0,0,0,320,0,0,0,0,75,390,0,0,0,0,,0,0
2999671.883,39,Male,Employed - at work,Yes,Employed,Saturday,0,-1,930,15,420,405,30,0,0,0,65,0,0,0,60,390,0,0,0,0,,55,0
16088991.06,47,Female,Employed - absent,Yes,,Wednesday,0,170,0,30,586,195,250,0,0,60,30,0,0,0,60,180,0,0,25,0,,24,0
3621175.953,37,Male,Employed - at work,Yes,Employed,Saturday,0,-1,520,45,480,290,30,0,30,0,0,0,0,0,30,205,270,0,0,0,,60,0
7052345.505,48,Male,Employed - at work,Yes,,Tuesday,0,-1,0,45,325,45,0,0,500,105,105,0,0,0,70,90,0,45,0,0,,110,0
29732075.93,21,Male,Not in labor force,Yes,,Thursday,0,-1,0,45,550,30,0,0,0,430,0,0,0,0,115,210,0,0,0,0,,60,0
12786835.77,47,Female,Not in labor force,Yes,,Wednesday,0,-1,0,0,600,100,0,0,0,700,0,0,0,0,0,0,0,0,0,0,,40,0
2351460.536,42,Female,Employed - at work,Yes,,Sunday,0,-1,569,135,363,132,0,90,0,0,18,0,0,0,90,289,0,0,0,55,,268,0
7763958.869,30,Male,Employed - absent,Yes,Employed,Sunday,0,-1,0,40,610,30,0,5,120,0,15,0,0,0,10,345,25,0,0,0,,240,0
4924763.855,41,Female,Not in labor force,Yes,Employed,Tuesday,0,-1,180,15,570,30,30,0,0,505,60,30,0,0,35,0,60,0,60,0,,45,0
13465940.74,31,Female,Employed - at work,Yes,Employed,Wednesday,0,-1,0,45,485,510,5,0,0,0,5,0,0,0,45,90,0,0,0,0,,255,0
5593771.421,15,Male,Not in labor force,Yes,,Sunday,0,-1,616,60,824,30,0,0,0,0,97,0,0,0,30,135,0,120,0,0,,124,20
3684943.725,32,Male,Employed - at work,Yes,Unemployed,Saturday,0,-1,165,75,510,1,45,90,0,0,0,0,0,0,30,384,80,125,0,0,,100,0
36540587.82,22,Female,Employed - at work,Yes,,Friday,0,-1,0,135,915,150,0,75,0,0,0,0,0,0,0,120,0,0,0,30,,15,0
4495472.218,23,Male,Not in labor force,Yes,,Saturday,0,-1,0,0,480,35,0,0,0,0,15,0,0,0,20,710,0,0,0,0,,180,0
4456778.345,16,Male,Employed - at work,Yes,,Sunday,0,-1,0,10,655,0,0,0,565,0,0,0,0,0,20,0,0,0,0,0,,10,180
20399181.98,27,Female,Employed - at work,Yes,,Monday,0,-1,0,10,713,120,0,0,0,240,25,0,0,0,10,60,0,0,0,180,,82,0
5429671.406,17,Male,Employed - at work,Yes,,Saturday,0,-1,0,15,575,110,5,10,0,0,0,0,0,0,75,190,315,0,0,0,,145,0
5367033.691,15,Male,Unemployed - on layoff,Yes,,Saturday,0,-1,0,60,900,0,0,0,0,0,0,0,0,0,45,280,65,0,0,30,,60,0
3793323.732,43,Male,Employed - at work,Yes,Unemployed,Sunday,0,-1,840,30,600,0,0,0,0,0,0,0,0,0,62,678,0,50,0,0,,20,0
6523144.319,33,Female,Employed - at work,Yes,Employed,Wednesday,0,-1,300,0,880,0,30,0,210,0,0,0,0,0,30,240,0,0,0,0,,50,0
2176079.283,34,Female,Employed - at work,Yes,,Sunday,0,-1,655,60,633,30,120,2,0,120,7,10,0,0,40,298,0,0,0,0,,120,0
14514537.14,17,Male,Unemployed - looking,Yes,,Wednesday,0,-1,0,0,674,0,0,0,0,0,0,0,0,0,60,706,0,0,0,0,,0,0
17415311.3,21,Female,Employed - at work,Yes,,Sunday,0,-1,0,30,535,0,0,0,60,0,0,0,0,0,80,659,0,0,0,0,,46,30
54623701.7,28,Male,Unemployed - looking,Yes,,Thursday,0,-1,555,0,540,0,45,0,0,535,0,0,0,0,60,240,0,0,0,0,,20,0
15194158.94,16,Male,Not in labor force,Yes,,Friday,0,-1,0,0,950,0,0,0,0,0,0,0,0,0,20,470,0,0,0,0,,0,0
3424588.723,30,Female,Not in labor force,Yes,Employed,Sunday,0,-1,651,30,540,336,189,0,0,0,62,0,0,0,60,145,0,0,0,0,,48,30
3073509.925,47,Female,Employed - absent,Yes,,Wednesday,0,-1,0,1,1169,0,0,0,0,0,0,0,0,0,30,240,0,0,0,0,,0,0
5744002.222,26,Male,Employed - absent,Yes,,Saturday,0,-1,0,35,508,0,0,0,0,0,0,0,0,0,40,150,0,0,693,0,,14,0
5733345.659,18,Female,Unemployed - looking,Yes,,Sunday,0,-1,0,46,740,50,0,0,0,0,0,0,0,0,60,524,15,0,0,0,,5,0
6423287.275,45,Female,Employed - at work,Yes,,Tuesday,0,-1,0,60,390,60,0,0,530,0,40,0,0,0,0,150,90,0,0,0,,120,0
25581371.59,19,Male,Employed - at work,Yes,,Thursday,0,-1,0,0,490,0,0,0,750,0,0,0,0,0,30,60,60,0,0,0,,50,0
13237727.51,21,Female,Employed - at work,Yes,Employed,Tuesday,0,-1,0,45,240,0,0,0,480,165,0,0,0,0,105,120,0,0,0,145,,140,0
40236785.26,20,Male,Employed - at work,Yes,,Monday,0,-1,0,70,670,0,0,0,365,0,30,0,0,0,20,190,0,0,0,0,,95,0
9984135.856,16,Male,Employed - at work,Yes,,Saturday,0,-1,0,5,542,30,0,0,0,315,0,0,0,0,90,150,240,0,0,3,,65,0
25888634.64,18,Male,Employed - at work,Yes,,Friday,0,-1,0,20,435,305,0,0,500,0,0,0,0,0,95,60,0,0,0,0,,10,15
9468379.744,20,Female,Not in labor force,Yes,,Saturday,0,-1,570,90,305,90,0,30,570,0,0,0,0,0,90,215,0,0,0,0,,50,0
4546650.688,39,Male,Employed - at work,Yes,Employed,Saturday,0,-1,600,133,555,45,210,2,0,0,0,0,0,0,60,60,0,280,0,0,,95,0
5116535.367,24,Female,Employed - at work,Yes,Employed,Sunday,0,120,765,90,600,172,45,120,0,0,0,0,0,0,75,283,25,0,0,0,,30,0
8235376.993,20,Female,Employed - at work,Yes,,Saturday,0,-1,60,75,455,0,67,0,530,0,0,0,0,0,30,213,0,0,0,0,,70,0
4973172.925,46,Female,Employed - at work,Yes,,Wednesday,0,-1,0,30,450,210,0,0,245,0,0,0,0,0,20,420,0,0,0,0,,65,0
7504312.904,24,Female,Employed - absent,Yes,,Wednesday,0,-1,0,55,460,2,0,0,90,603,0,0,0,0,58,0,0,0,0,35,,137,0
11887203.35,24,Male,Unemployed - looking,Yes,,Saturday,0,-1,0,10,360,0,0,0,0,0,0,0,0,0,120,690,150,0,0,0,,110,0
10569227.54,41,Female,Employed - at work,Yes,Employed,Saturday,0,-1,0,80,403,315,0,20,240,0,115,0,0,0,0,0,0,0,0,0,,267,0
10454102.25,18,Female,Employed - at work,Yes,,Thursday,0,-1,0,60,210,15,0,218,0,225,17,0,0,0,55,458,0,0,0,10,,172,0
4347303.488,21,Female,Employed - at work,Yes,,Sunday,0,-1,0,75,240,143,0,7,0,0,55,0,0,0,10,773,0,0,0,0,,137,0
38331908.02,19,Female,Employed - at work,Yes,,Thursday,0,-1,0,30,473,0,0,0,240,260,0,0,0,0,20,305,0,0,0,0,,112,0
19466530.22,15,Female,Not in labor force,Yes,,Tuesday,0,-1,0,45,575,0,0,0,0,565,0,0,0,0,90,135,0,0,0,0,,30,0
14779710.66,32,Female,Not in labor force,Yes,Employed,Monday,0,-1,605,0,600,255,195,0,0,0,60,0,0,0,20,130,60,0,0,0,,120,0
2430541.251,22,Female,Not in labor force,Yes,,Sunday,0,-1,0,120,915,30,0,0,0,60,0,0,0,0,15,300,0,0,0,0,,0,0
8528513.393,24,Female,Unemployed - looking,Yes,,Monday,0,-1,0,50,480,35,0,0,0,180,150,0,0,0,25,240,110,0,0,0,,170,0
4851823.17,29,Female,Employed - at work,Yes,Employed,Saturday,0,-1,15,16,445,4,0,0,755,0,0,0,0,0,45,115,0,0,0,0,,60,0
3916597.482,35,Female,Not in labor force,Yes,Employed,Sunday,0,-1,0,20,510,61,0,0,300,0,0,0,0,0,30,429,30,0,0,0,,60,0
2993804.023,36,Female,Employed - at work,Yes,,Sunday,0,-1,300,60,810,110,0,0,0,0,30,0,0,0,30,240,0,140,0,0,,20,0
7662377.793,23,Female,Employed - at work,Yes,,Sunday,0,-1,0,75,545,0,0,0,350,0,0,0,0,0,20,410,0,0,0,0,,40,0
11726900.19,19,Female,Employed - at work,Yes,,Wednesday,0,-1,0,25,600,0,0,1,490,0,0,0,0,0,40,259,0,0,0,3,,12,10
2657252.181,30,Female,Employed - at work,Yes,Employed,Saturday,0,-1,777,65,527,210,5,0,15,0,62,0,0,0,37,380,120,0,0,0,,19,0
6876558.422,29,Male,Employed - at work,Yes,,Sunday,0,-1,0,0,510,0,0,0,645,0,0,0,0,0,25,170,0,0,0,0,,90,0
4335653.467,37,Male,Unemployed - looking,Yes,,Sunday,0,-1,243,3,957,0,0,0,0,0,0,0,0,0,0,240,0,120,0,0,,120,0
4035587.051,41,Female,Employed - at work,Yes,Employed,Saturday,0,-1,0,130,240,0,0,0,915,0,0,0,0,0,30,35,0,0,0,0,,90,0
4769933.306,18,Male,Unemployed - looking,Yes,,Sunday,0,-1,0,0,690,60,0,0,0,120,0,0,0,0,30,540,0,0,0,0,,0,0
13015613.85,42,Male,Unemployed - looking,Yes,Employed,Monday,0,-1,0,0,495,405,0,0,60,240,0,0,0,0,105,120,0,0,0,0,,0,15
2555060.018,40,Male,Employed - at work,Yes,Employed,Saturday,0,-1,885,0,435,90,30,0,0,300,0,0,0,0,170,170,75,0,0,0,,80,90
12144324.85,45,Female,Employed - at work,Yes,Employed,Thursday,0,-1,0,55,420,80,0,0,480,335,0,0,0,0,70,0,0,0,0,0,,0,0
11813516.85,44,Female,Employed - at work,Yes,Employed,Tuesday,0,-1,0,70,495,90,0,0,655,0,30,0,0,0,30,0,0,0,0,0,,70,0
20176889.69,46,Female,Employed - at work,Yes,Employed,Thursday,0,-1,685,45,635,330,0,0,0,0,60,0,0,0,30,300,0,0,0,0,,40,0
7607602.708,43,Male,Employed - at work,Yes,Employed,Friday,0,-1,125,50,470,110,20,0,405,0,15,0,20,0,65,110,15,0,10,0,,150,0
15143267.5,22,Female,Employed - absent,Yes,,Tuesday,0,-1,0,50,600,10,0,0,0,490,0,0,0,0,60,90,0,0,0,90,,50,0
11318418.16,18,Female,Unemployed - looking,Yes,,Saturday,0,-1,0,160,490,5,0,30,0,0,7,0,0,0,20,677,0,0,0,0,,51,0
11056028.43,17,Female,Employed - at work,Yes,,Saturday,0,-1,0,120,540,80,0,0,0,0,30,240,0,0,20,363,0,0,0,0,,47,0
9981025.988,26,Female,Not in labor force,Yes,,Monday,0,-1,0,50,405,45,0,0,0,80,50,80,0,0,40,430,0,0,0,150,,110,0
3282661.409,18,Female,Employed - at work,Yes,,Saturday,0,-1,0,0,450,60,0,0,0,360,60,0,0,0,40,420,0,0,0,0,,50,0
24318165.48,22,Male,Employed - at work,Yes,,Saturday,0,-1,0,60,565,5,0,0,200,30,55,0,0,0,105,193,60,0,90,0,,77,0
26178257,17,Male,Employed - at work,Yes,,Monday,0,-1,85,25,582,60,0,0,511,0,20,0,0,0,75,20,110,0,0,0,,37,0
8010267.057,43,Male,Employed - at work,Yes,,Friday,0,-1,0,0,330,0,0,347,0,120,20,0,0,0,150,233,0,0,120,0,,120,0
12317511.33,22,Male,Employed - absent,Yes,,Monday,0,-1,0,30,240,293,0,0,0,413,0,0,0,0,30,180,0,0,0,0,,164,90
10176122.22,28,Female,Unemployed - looking,Yes,Unemployed,Wednesday,0,-1,735,25,455,190,60,0,0,240,0,0,0,0,20,390,60,0,0,0,,0,0
4782289.466,43,Female,Employed - at work,Yes,Employed,Tuesday,0,-1,500,80,475,50,5,0,90,0,30,5,0,0,90,150,0,0,330,0,,125,10
9661465.556,30,Male,Employed - at work,Yes,,Friday,1,-1,0,15,330,0,0,0,0,0,90,0,0,0,60,810,0,0,0,0,,135,0
