TUFINLWGT,TEAGE,Sex,Employment_Status,InSchool,EmploymentStatusSpouse,WeekdayReported,TRHOLIDAY,TRTEC,TRTHH,1,101,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,50
5244918.769,75,Male,Employed - at work,,Unemployed,Thursday,0,-1,0,0,780,60,0,0,0,0,0,0,0,0,75,525,0,0,0,0,,0,0
12379127.77,37,Female,Employed - at work,No,Employed,Friday,0,5,120,55,290,10,25,0,770,0,50,0,0,0,65,0,0,0,0,0,,145,30
3546974.189,85,Female,Not in labor force,,,Monday,0,-1,0,30,1020,0,0,0,0,0,0,0,0,0,40,350,0,0,0,0,,0,0
4456368.456,25,Male,Employed - at work,No,,Saturday,0,-1,0,90,1226,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,,34,0
11187151.56,20,Female,Unemployed - looking,No,,Monday,0,-1,860,5,345,280,235,0,0,0,0,0,0,0,10,465,0,0,0,0,,0,100
10995114,33,Female,Employed - at work,No,,Monday,0,-1,450,0,555,315,240,0,0,0,0,0,0,0,45,265,0,0,0,20,,0,0
6507572.521,31,Male,Employed - at work,No,Employed,Saturday,0,-1,300,0,660,420,75,0,30,0,0,0,0,0,40,215,0,0,0,0,,0,0
2729163.201,35,Female,Employed - at work,No,,Friday,0,-1,0,50,250,65,0,0,903,0,55,0,0,0,40,0,0,0,0,35,,42,0
2385507.94,62,Female,Not in labor force,,,Saturday,0,-1,0,40,510,190,0,0,0,0,60,0,0,0,40,535,30,0,0,25,,10,0
15324203.82,67,Female,Employed - at work,,Unemployed,Wednesday,0,30,0,135,540,0,0,0,279,0,10,0,0,0,105,264,0,60,0,0,,47,0
2682473.99,36,Female,Employed - at work,No,Employed,Sunday,0,-1,575,20,570,395,135,0,0,60,0,0,0,0,40,210,0,0,0,0,,10,0
4105256.999,47,Female,Employed - at work,No,,Tuesday,0,-1,560,0,610,190,270,0,30,0,30,0,0,0,30,270,0,0,0,0,,10,0
2375361.408,54,Female,Not in labor force,,,Saturday,0,-1,0,60,625,75,0,0,0,0,0,0,0,0,30,310,0,10,0,330,,0,0
2404236.859,59,Male,Employed - at work,,Unemployed,Sunday,0,-1,0,75,525,200,60,0,0,0,70,0,0,0,75,240,0,60,45,0,,90,0
5258949.468,24,Female,Employed - at work,Yes,,Saturday,0,-1,0,80,700,5,0,0,0,0,0,0,0,0,40,615,0,0,0,0,,0,0
2611450.066,59,Male,Not in labor force,,,Monday,0,-1,0,90,735,120,0,0,0,0,0,0,0,0,105,180,75,0,0,0,,0,135
4071197.794,39,Male,Employed - at work,No,,Tuesday,0,-1,194,55,385,0,92,0,475,0,10,0,0,0,30,125,130,0,0,0,,138,0
6639472.672,26,Female,Employed - at work,No,Employed,Sunday,0,150,330,0,560,150,455,0,0,0,0,0,0,0,180,85,0,0,0,0,,0,10
6495653.857,47,Male,Employed - at work,No,Employed,Monday,0,-1,305,0,540,50,0,0,0,0,0,0,0,0,10,265,525,0,0,0,,50,0
2375664.156,46,Female,Employed - at work,No,Employed,Saturday,0,-1,595,45,600,260,225,0,0,0,30,0,0,0,70,170,0,0,0,0,,40,0
2304716.47,41,Male,Employed - at work,No,Employed,Saturday,0,-1,700,30,450,262,165,5,0,0,0,0,0,0,85,323,0,0,0,0,,120,0
2137944.832,46,Female,Unemployed - looking,No,,Sunday,0,-1,0,60,389,35,0,20,0,0,130,0,0,0,120,360,0,0,0,0,,326,0
5703942.913,32,Female,Not in labor force,No,,Friday,0,-1,630,60,495,350,280,0,0,0,115,0,0,0,0,70,0,0,0,0,,70,0
4004949.653,28,Female,Employed - at work,Yes,Employed,Sunday,0,-1,780,90,630,0,30,0,0,120,0,0,0,0,90,250,0,165,0,0,,65,0
9804113.432,19,Male,Employed - at work,Yes,,Wednesday,0,-1,0,0,720,0,0,0,240,225,0,0,0,0,0,175,0,0,0,0,,80,0
2479541.006,40,Male,Employed - at work,No,Unemployed,Saturday,0,-1,775,60,525,0,120,0,0,0,0,0,0,0,120,480,0,0,0,60,,75,0
6397631.073,30,Female,Employed - at work,No,,Thursday,0,-1,280,35,448,20,85,0,495,0,35,0,0,0,30,45,0,0,120,0,,127,0
9670576.312,38,Male,Employed - at work,No,,Sunday,0,-1,0,85,540,345,0,45,0,0,35,0,0,0,15,210,0,0,0,0,,165,0
2389735.167,40,Female,Not in labor force,No,Employed,Saturday,0,-1,780,120,540,30,0,0,0,0,60,60,0,0,90,488,0,0,0,0,,52,0
20333267.47,23,Female,Employed - at work,Yes,,Tuesday,0,-1,0,30,585,60,0,0,0,245,0,0,0,0,125,120,30,0,205,0,,40,0
7168494.182,28,Male,Employed - at work,No,Employed,Friday,0,-1,67,25,410,0,164,0,600,0,5,0,0,0,10,137,0,0,0,0,,89,0
6725768.354,18,Female,Employed - at work,No,,Saturday,0,-1,0,75,685,0,0,0,450,60,0,0,0,0,30,120,0,0,0,0,,20,0
8122505.115,50,Male,Employed - absent,,Employed,Friday,0,-1,0,0,750,20,0,0,0,0,0,0,0,0,10,660,0,0,0,0,,0,0
6246872.187,51,Male,Unemployed - looking,,Unemployed,Sunday,0,-1,780,90,660,450,0,0,0,0,0,0,0,0,60,180,0,0,0,0,,0,0
3919385.771,32,Female,Employed - at work,No,Employed,Sunday,0,-1,0,75,600,60,0,0,0,0,10,0,0,0,60,490,0,0,0,0,,145,0
1936827.979,53,Female,Employed - at work,,,Sunday,0,-1,0,60,385,0,0,0,485,0,0,0,0,0,10,275,0,125,0,0,,100,0
4981761.707,59,Female,Employed - at work,,,Monday,0,-1,0,100,330,20,0,0,595,0,0,0,0,0,75,120,0,0,0,0,,200,0
4051582.38,43,Male,Employed - at work,No,Unemployed,Saturday,0,-1,445,40,450,0,10,0,305,0,40,15,0,0,65,350,0,0,0,0,,165,0
3603368.398,24,Male,Employed - at work,No,Employed,Sunday,0,-1,490,0,778,160,37,0,0,0,0,0,0,0,90,280,0,0,0,0,,95,0
44081375.27,28,Male,Employed - at work,Yes,,Monday,0,-1,0,10,268,5,0,0,805,0,0,0,0,0,12,250,0,0,0,0,,90,0
3118265.783,36,Female,Not in labor force,No,Employed,Saturday,0,-1,655,30,525,186,185,30,0,0,0,0,0,0,65,299,65,0,0,0,,55,0
13538283.02,17,Female,Not in labor force,Yes,,Sunday,0,-1,0,10,907,0,0,0,0,0,60,0,0,0,3,420,0,0,0,0,,40,0
3123638.678,35,Female,Not in labor force,No,Employed,Saturday,0,-1,775,0,545,180,35,0,0,0,0,0,0,0,105,465,60,0,0,0,,50,0
2570546.189,46,Male,Employed - at work,No,Unemployed,Saturday,0,-1,795,20,540,55,60,0,0,0,5,0,0,0,40,650,20,0,0,0,,50,0
5305772.918,39,Female,Employed - at work,No,Employed,Wednesday,0,-1,319,55,560,267,192,0,40,0,60,5,0,0,99,65,45,0,0,0,,52,0
2126871.955,45,Female,Employed - at work,No,Employed,Saturday,0,-1,0,45,540,150,60,0,0,0,145,0,0,0,50,255,50,0,30,0,,115,0
6753890.47,34,Female,Not in labor force,Yes,,Tuesday,0,-1,0,40,670,80,0,0,0,300,0,0,0,0,20,195,0,0,0,0,,120,15
5678723.079,67,Female,Not in labor force,,Unemployed,Saturday,0,-1,0,0,450,140,0,0,0,0,60,60,0,0,40,655,0,0,0,0,,35,0
7349520.048,48,Male,Employed - at work,No,Unemployed,Wednesday,0,-1,135,30,540,0,2,0,480,0,0,0,0,0,78,60,0,0,0,0,,85,165
8943121.907,26,Female,Employed - at work,No,,Tuesday,0,-1,150,30,765,0,95,0,330,0,0,0,0,0,30,60,60,0,0,0,,70,0
6116544.874,28,Male,Employed - at work,No,Unemployed,Saturday,0,-1,0,50,620,0,0,0,280,0,0,0,0,0,30,355,0,0,0,45,,50,10
10040830.96,55,Female,Not in labor force,,,Tuesday,0,-1,0,30,923,0,0,45,0,0,0,0,0,0,120,200,0,0,0,0,,107,15
2170804.067,73,Female,Not in labor force,,,Saturday,0,-1,0,280,595,160,0,0,0,0,0,0,0,0,25,290,0,90,0,0,,0,0
7103237.81,44,Male,Employed - absent,No,,Thursday,0,-1,0,0,345,750,0,0,120,0,0,0,0,0,135,90,0,0,0,0,,0,0
6259189.905,38,Male,Employed - absent,No,Unemployed,Sunday,0,-1,290,70,660,100,200,0,0,0,18,0,0,0,60,242,0,0,0,0,,90,0
4959361.041,80,Female,Not in labor force,,,Monday,0,-1,0,30,510,190,0,0,0,0,30,15,0,0,45,460,60,45,0,0,,55,0
15500596.93,51,Male,Employed - at work,,Employed,Sunday,0,-1,0,45,390,0,0,0,692,0,0,0,0,0,105,135,0,0,0,0,,73,0
6293497.122,59,Female,Employed - at work,,Employed,Monday,0,-1,0,90,485,30,0,0,600,0,15,0,0,0,30,120,0,0,0,0,,70,0
11669939.26,59,Female,Unemployed - on layoff,,Employed,Saturday,0,-1,0,40,780,372,0,0,0,0,45,0,0,0,40,133,0,0,0,0,,30,0
26315484.54,26,Female,Unemployed - looking,No,Employed,Thursday,0,-1,0,15,630,50,440,0,0,0,0,0,0,0,130,75,60,0,0,0,,40,0
2190943.965,43,Male,Employed - at work,No,Employed,Sunday,0,-1,780,0,553,135,0,0,120,0,30,0,0,0,30,512,0,0,0,0,,30,30
7410548.672,42,Male,Not in labor force,No,,Thursday,0,-1,0,0,595,270,0,0,0,0,90,0,0,0,295,170,0,0,0,0,,20,0
1964148.589,59,Male,Employed - at work,,Unemployed,Sunday,0,-1,600,0,480,0,285,0,0,0,0,0,0,0,120,180,0,60,0,0,,50,265
5464577.041,47,Male,Employed - at work,No,Unemployed,Tuesday,0,-1,180,30,435,90,45,0,540,0,0,0,0,0,60,120,0,0,0,0,,120,0
17586671.91,58,Female,Employed - at work,,Employed,Tuesday,0,-1,0,100,410,260,0,0,0,0,70,0,0,0,105,305,100,0,0,0,,90,0
4001768.367,59,Male,Employed - at work,,Unemployed,Saturday,0,-1,0,60,600,55,0,0,30,0,10,5,0,0,105,450,0,0,0,0,,125,0
3122461.336,59,Male,Employed - at work,,Employed,Sunday,0,-1,0,30,600,60,0,5,0,0,157,0,0,0,120,195,0,0,0,0,,115,158
4371290.072,56,Female,Employed - at work,,,Monday,0,-1,0,60,420,105,0,0,465,0,0,0,0,0,105,165,0,0,0,0,,120,0
3874100.725,64,Male,Not in labor force,,Employed,Saturday,0,-1,0,0,570,0,0,0,0,0,0,0,0,0,5,820,0,0,0,0,,45,0
8239748.759,53,Male,Employed - at work,,Employed,Sunday,0,-1,0,0,660,0,90,0,0,0,60,0,0,0,90,480,0,0,0,0,,60,0
5963379.318,85,Female,Employed - at work,,,Monday,0,-1,0,90,600,145,0,0,0,0,0,0,0,0,48,270,105,0,0,90,,47,45
4619401.857,51,Female,Employed - at work,,,Wednesday,0,-1,0,0,510,0,0,0,600,0,0,0,0,0,15,135,0,0,0,0,,30,150
2168814.208,85,Female,Not in labor force,,,Saturday,0,-1,0,0,555,35,0,0,0,0,0,0,0,0,15,835,0,0,0,0,,0,0
4229276.248,73,Male,Employed - at work,,,Tuesday,0,-1,0,60,300,45,0,0,480,0,0,0,0,0,60,465,0,0,0,0,,30,0
8237828.987,42,Female,Unemployed - looking,Yes,Employed,Thursday,0,-1,320,0,435,85,595,0,60,30,15,0,0,0,40,170,0,0,0,0,,10,0
3541767.061,41,Female,Employed - at work,No,Employed,Saturday,0,-1,330,0,420,60,410,0,0,0,0,0,0,0,60,400,0,0,60,20,,10,0
1049316.541,73,Female,Not in labor force,,,Sunday,0,-1,0,105,480,150,0,0,0,0,0,0,0,0,60,645,0,0,0,0,,0,0
18362080.62,61,Female,Employed - at work,,Employed,Wednesday,0,-1,0,60,450,0,0,0,525,0,0,0,0,0,0,80,0,285,0,0,,40,0
2592328.466,57,Male,Not in labor force,,,Saturday,0,-1,0,0,420,480,90,0,0,0,30,0,0,0,0,360,0,0,0,0,,60,0
11496947.3,45,Male,Employed - at work,Yes,,Sunday,0,-1,0,0,540,90,0,325,0,0,20,0,0,0,20,335,0,0,0,0,,110,0
4619643.573,51,Male,Not in labor force,,Employed,Saturday,0,-1,530,0,480,80,220,0,0,0,0,0,0,0,35,500,110,0,0,0,,0,15
7970626.837,18,Male,Unemployed - looking,No,,Sunday,0,-1,0,0,720,90,45,0,0,0,0,0,0,0,15,570,0,0,0,0,,0,0
11282604.37,67,Female,Not in labor force,,,Tuesday,0,-1,0,30,330,185,0,0,0,0,0,0,0,0,45,850,0,0,0,0,,0,0
4851990.944,48,Male,Not in labor force,No,,Saturday,0,-1,0,0,570,285,0,0,0,0,0,0,0,0,60,525,0,0,0,0,,0,0
6706184.168,47,Female,Employed - at work,No,Employed,Saturday,0,-1,0,15,435,445,0,0,0,0,0,80,0,0,90,355,0,0,0,0,,20,0
2515453.383,43,Male,Employed - at work,No,Employed,Sunday,0,-1,547,25,785,0,75,0,90,0,0,0,0,0,30,419,0,0,0,0,,16,0
1873781.655,69,Male,Not in labor force,,,Sunday,0,-1,0,0,450,97,0,10,0,0,60,0,0,0,180,245,175,0,0,105,,118,0
4647069.822,45,Female,Employed - at work,No,Employed,Sunday,0,-1,650,45,615,120,0,0,0,0,0,0,0,0,45,530,0,0,15,0,,70,0
6791310.878,67,Female,Not in labor force,,,Monday,0,1175,0,45,220,365,203,10,0,0,175,25,0,0,120,128,0,22,0,0,,127,0
5670058.112,32,Female,Employed - at work,No,Employed,Wednesday,0,-1,140,35,493,75,10,0,495,0,1,0,0,0,59,170,0,0,0,0,,102,0
5231735.154,41,Male,Employed - at work,Yes,,Monday,0,-1,0,0,480,300,0,0,480,0,0,0,0,0,50,0,60,0,0,0,,70,0
7072376.259,47,Female,Employed - at work,No,Employed,Friday,0,-1,0,30,560,60,0,0,485,0,0,0,0,0,135,135,0,0,0,10,,25,0
4497620.801,47,Female,Unemployed - on layoff,No,Unemployed,Wednesday,0,-1,0,30,675,615,0,0,0,0,0,0,0,0,60,60,0,0,0,0,,0,0
9291702.048,60,Female,Employed - at work,,Unemployed,Friday,0,-1,0,45,415,30,0,0,400,0,0,0,0,0,105,435,0,0,0,0,,10,0
5212068.484,34,Male,Employed - at work,No,Employed,Monday,0,-1,265,50,605,210,63,0,317,0,0,0,0,0,135,0,0,0,0,0,,60,0
6547115.28,39,Male,Employed - at work,No,,Wednesday,0,-1,0,20,90,2,0,0,1245,0,0,0,0,0,0,0,0,0,0,0,,83,0
1968867.219,67,Female,Not in labor force,,Unemployed,Saturday,0,-1,0,2,628,405,0,0,0,0,0,0,0,0,90,315,0,0,0,0,,0,0
2787087.232,34,Female,Employed - at work,No,,Monday,0,-1,510,110,570,75,85,20,0,0,15,240,0,0,30,224,0,0,0,0,,71,0
4936621.844,74,Male,Not in labor force,,Unemployed,Saturday,0,-1,0,50,570,150,0,0,0,0,0,0,0,0,180,330,120,0,0,0,,40,0
18459460.23,45,Male,Not in labor force,No,,Tuesday,0,-1,0,65,664,0,0,0,0,0,4,55,0,0,120,330,0,0,0,0,,82,120
18436552.44,43,Male,Employed - at work,No,Employed,Wednesday,0,-1,0,95,595,60,0,0,315,0,0,0,0,0,90,90,0,0,0,0,,195,0
2131290.884,42,Female,Employed - at work,No,,Sunday,0,-1,0,60,540,228,0,0,263,0,0,0,0,0,60,255,0,0,0,0,,34,0
10246713.43,41,Female,Employed - absent,No,Employed,Wednesday,0,-1,190,40,585,225,250,0,0,0,0,0,0,0,30,205,60,0,0,0,,40,5
2811981.143,65,Male,Not in labor force,,,Saturday,0,-1,0,15,815,0,0,0,0,0,0,0,0,0,80,470,0,0,0,60,,0,0
2074205.621,85,Female,Not in labor force,,,Saturday,0,-1,0,90,765,285,0,0,0,0,0,0,0,0,75,120,0,60,45,0,,0,0
3770185.185,34,Male,Not in labor force,No,Unemployed,Saturday,0,120,0,8,666,35,0,120,0,0,15,15,0,0,95,307,0,0,0,0,,179,0
2168898.13,59,Female,Employed - at work,,,Saturday,0,-1,0,30,660,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,555
2931643.201,38,Male,Employed - at work,No,Employed,Saturday,0,-1,780,30,600,218,0,0,0,0,60,0,30,0,75,325,0,0,0,15,,87,0
1778546.771,69,Female,Not in labor force,,Unemployed,Saturday,0,-1,0,30,395,20,0,0,0,0,30,0,0,0,30,558,45,108,120,0,,102,2
2952300.627,41,Female,Employed - at work,No,,Monday,0,-1,234,58,412,47,71,9,470,0,0,0,0,0,134,103,0,45,0,0,,91,0
6293005.401,54,Female,Employed - at work,,Employed,Saturday,0,-1,0,0,690,210,0,0,0,0,0,0,0,0,45,495,0,0,0,0,,0,0
3346890.365,35,Female,Employed - absent,No,Employed,Sunday,0,-1,875,25,420,450,25,0,0,0,5,5,0,0,65,270,0,140,0,0,,35,0
2162198.759,79,Female,Not in labor force,,,Sunday,0,-1,0,60,645,30,0,0,0,0,0,0,0,0,90,600,0,0,0,15,,0,0
13302256.44,16,Male,Not in labor force,Yes,,Thursday,0,-1,0,10,600,0,0,0,0,353,0,0,0,0,0,474,0,0,0,0,,3,0
2782497.831,85,Female,Not in labor force,,,Saturday,0,-1,0,0,540,0,0,330,0,0,0,0,0,0,30,540,0,0,0,0,,0,0
6032403.777,38,Female,Employed - at work,No,,Thursday,0,-1,0,42,678,0,0,0,563,0,0,0,0,0,87,50,0,0,0,0,,20,0
2250326.894,29,Female,Employed - at work,No,,Saturday,0,-1,105,90,135,45,45,0,900,0,0,0,0,0,30,60,0,0,0,0,,135,0
8411816.306,16,Female,Employed - at work,Yes,,Friday,0,-1,0,20,740,0,0,0,0,385,0,0,0,0,30,135,0,0,0,0,,130,0
9707644.42,32,Male,Employed - at work,No,Employed,Wednesday,0,-1,220,40,480,55,0,0,580,0,0,5,0,0,30,145,0,0,0,0,,105,0
6219172.379,48,Male,Employed - at work,No,Employed,Friday,0,-1,0,20,430,10,0,0,874,0,1,0,0,0,45,0,0,0,0,0,,50,10
2904841.164,47,Male,Employed - at work,No,Employed,Saturday,0,-1,609,0,480,60,85,0,20,0,140,0,0,0,180,426,0,0,0,0,,49,0
2166222.677,49,Female,Not in labor force,No,Employed,Wednesday,0,-1,0,50,600,300,60,0,0,0,90,0,0,0,65,215,0,0,0,0,,60,0
8622270.15,17,Female,Not in labor force,Yes,,Saturday,0,-1,0,120,729,0,0,60,0,120,0,0,0,0,30,10,355,0,0,0,,16,0
5528161.456,36,Female,Not in labor force,No,Employed,Sunday,0,-1,580,45,660,213,100,55,0,0,0,0,0,0,55,312,0,0,0,0,,0,0
5099855.074,74,Male,Employed - at work,,Unemployed,Monday,0,-1,0,2,450,0,0,24,0,0,71,8,0,0,55,426,15,185,0,0,,114,90
5055531.817,78,Female,Not in labor force,,,Tuesday,0,-1,0,31,771,23,0,0,0,0,0,0,0,0,20,445,30,0,0,120,,0,0
6098930.048,26,Female,Employed - at work,No,,Thursday,0,-1,200,105,450,60,70,0,470,0,0,0,0,0,90,130,0,0,0,0,,65,0
6049658.401,70,Female,Not in labor force,,,Tuesday,0,-1,0,0,685,145,0,0,0,0,0,0,0,0,145,465,0,0,0,0,,0,0
3313651.054,28,Female,Unemployed - looking,Yes,Employed,Wednesday,0,-1,499,27,477,304,99,0,0,334,10,20,0,0,17,20,0,0,0,10,,122,0
4100718.258,65,Female,Employed - at work,,Unemployed,Sunday,0,-1,0,40,680,257,0,105,0,0,45,0,0,0,50,257,0,0,0,0,,6,0
4911904.627,58,Female,Employed - at work,,Employed,Saturday,0,-1,0,30,240,25,0,0,1080,0,0,0,0,0,45,0,0,0,0,0,,20,0
9618781.4,58,Male,Not in labor force,,,Wednesday,0,-1,0,45,465,120,0,0,0,0,0,10,0,0,60,680,0,0,0,0,,45,15
7122214.181,48,Female,Employed - at work,No,Employed,Tuesday,0,-1,75,75,450,15,95,0,550,0,0,0,0,0,30,80,0,30,0,55,,60,0
5068981.744,42,Female,Employed - at work,No,Employed,Wednesday,0,-1,203,65,435,145,132,0,410,0,0,0,0,0,35,103,0,5,0,0,,110,0
11379521.74,76,Female,Not in labor force,,Unemployed,Monday,0,-1,0,0,468,255,7,221,0,0,40,0,0,0,210,70,110,0,0,0,,59,0
3079732.025,44,Male,Not in labor force,No,,Saturday,0,-1,0,0,660,10,0,0,0,0,0,0,0,0,10,760,0,0,0,0,,0,0
2540342.56,62,Female,Employed - absent,,Employed,Saturday,0,-1,0,90,405,0,0,0,0,0,0,0,0,0,45,900,0,0,0,0,,0,0
6903534.525,65,Male,Not in labor force,,Unemployed,Sunday,0,0,0,47,823,150,0,0,0,0,0,0,0,0,60,360,0,0,0,0,,0,0
5255948.505,34,Male,Employed - at work,No,Employed,Wednesday,0,-1,15,70,440,0,25,0,615,0,20,0,0,0,30,75,0,0,90,0,,75,0
2015067.616,61,Female,Employed - at work,,Unemployed,Saturday,0,-1,0,0,555,395,0,0,295,0,0,0,0,0,50,115,0,0,0,30,,0,0
18872379.84,53,Female,Not in labor force,,Employed,Thursday,0,170,0,0,400,320,0,0,0,0,5,125,0,0,60,265,0,0,0,0,,265,0
12166437.82,22,Male,Employed - at work,No,,Sunday,0,-1,0,45,585,0,0,0,0,0,60,0,0,0,60,370,0,130,0,0,,190,0
4858677.83,59,Female,Employed - at work,,,Saturday,0,-1,0,35,443,90,0,296,0,0,60,0,0,0,70,210,0,0,0,0,,206,30
43960990.25,52,Male,Employed - at work,,Employed,Friday,0,25,0,20,378,65,20,0,505,0,7,0,0,0,65,255,25,0,0,0,,100,0
8179567.832,56,Female,Employed - at work,,Unemployed,Wednesday,0,-1,0,45,1005,0,0,0,0,0,0,240,0,0,130,0,0,0,0,0,,20,0
6658135.493,16,Male,Not in labor force,Yes,,Saturday,0,8,643,30,583,6,0,0,0,0,5,0,0,0,22,790,0,0,0,0,,4,0
3000247.384,71,Female,Not in labor force,,,Sunday,0,-1,0,10,600,0,0,0,0,0,0,0,0,0,140,590,0,75,0,0,,25,0
11879119.12,38,Male,Employed - at work,No,Unemployed,Thursday,0,20,140,90,506,0,0,2,689,0,0,0,0,0,60,20,0,0,0,0,,73,0
13726976.98,41,Male,Employed - at work,No,Unemployed,Wednesday,0,-1,510,15,510,0,0,0,345,0,0,0,0,0,0,255,0,0,0,0,,315,0
11767028.67,42,Male,Employed - at work,No,Employed,Wednesday,0,-1,222,65,408,0,27,0,488,0,0,0,0,0,2,150,0,0,120,0,,70,110
3101511.555,64,Female,Not in labor force,,,Tuesday,0,-1,0,0,600,33,0,487,0,0,0,0,0,0,60,240,20,0,0,0,,0,0
16453707.84,56,Female,Employed - at work,,,Thursday,0,-1,0,60,498,20,0,0,444,188,0,0,0,0,60,135,0,0,0,0,,35,0
12011065.58,35,Female,Not in labor force,No,,Friday,0,-1,487,65,135,95,400,3,0,0,16,45,0,0,50,221,0,0,0,5,,355,50
3269684.787,67,Female,Not in labor force,,,Wednesday,0,-1,0,60,690,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,60,0
3633647.154,76,Male,Not in labor force,,,Sunday,0,-1,0,45,660,20,0,0,0,0,0,0,0,0,65,420,0,140,0,0,,20,70
4437570.813,63,Female,Not in labor force,,,Thursday,0,-1,0,45,540,35,0,5,0,0,370,80,0,0,50,90,0,60,0,0,,165,0
6548486.003,21,Female,Employed - at work,Yes,,Saturday,0,-1,0,120,630,15,0,1,0,0,0,0,0,0,205,84,0,0,0,0,,105,280
7097489.298,33,Female,Not in labor force,Yes,Employed,Thursday,0,-1,196,0,465,80,53,0,0,90,115,0,0,0,45,106,135,0,0,0,,281,70
16856269.99,35,Male,Employed - at work,No,Employed,Tuesday,0,-1,143,30,398,20,0,0,662,0,0,0,0,0,108,120,60,0,0,0,,42,0
13570852.69,71,Male,Not in labor force,,Unemployed,Wednesday,0,-1,0,30,480,480,0,0,0,0,0,0,0,0,180,270,0,0,0,0,,0,0
13887131.94,38,Male,Unemployed - looking,No,Employed,Sunday,0,-1,0,0,660,0,0,0,0,0,0,0,0,0,30,554,0,180,0,0,,16,0
4953383.964,41,Male,Employed - at work,No,Employed,Saturday,0,-1,545,5,430,15,215,5,0,0,60,0,0,0,75,460,30,0,0,0,,145,0
4234345.526,17,Male,Not in labor force,Yes,,Saturday,0,-1,0,20,535,2,0,0,0,0,0,0,0,0,25,758,100,0,0,0,,0,0
3969183.598,25,Female,Employed - at work,No,,Saturday,0,-1,0,30,720,0,0,0,0,0,0,0,0,0,220,440,0,0,0,0,,30,0
3275171.927,55,Male,Employed - at work,,Employed,Saturday,0,-1,650,0,450,165,90,0,270,0,60,0,0,0,165,200,0,0,0,0,,40,0
5562810.622,38,Male,Employed - at work,No,Unemployed,Sunday,0,-1,485,50,570,145,305,0,0,0,0,0,0,0,100,228,0,0,0,0,,42,0
10609831.51,62,Male,Employed - at work,,Unemployed,Friday,0,-1,0,60,510,30,0,0,565,0,10,0,0,0,85,130,0,0,0,0,,50,0
2302283.813,85,Female,Not in labor force,,,Sunday,0,120,0,133,120,6,0,0,0,0,0,0,0,0,20,948,0,0,0,209,,0,4
3812575.633,32,Female,Employed - at work,No,,Sunday,0,-1,0,27,514,9,0,0,788,0,0,0,0,0,12,0,0,0,0,0,,90,0
1480199.064,69,Female,Not in labor force,,,Sunday,0,-1,0,0,840,70,0,0,0,0,0,0,0,0,60,470,0,0,0,0,,0,0
8451264.402,39,Male,Employed - at work,No,Unemployed,Friday,0,-1,50,35,480,5,30,0,520,0,0,0,0,0,60,240,15,0,0,0,,55,0
4911077.33,40,Male,Employed - at work,No,Unemployed,Saturday,0,-1,0,0,450,45,0,0,465,0,0,0,0,0,45,315,0,0,0,0,,120,0
4081224.288,71,Male,Not in labor force,,,Thursday,0,-1,0,30,570,480,0,0,0,0,0,0,0,0,120,180,0,0,0,0,,60,0
9652493.658,37,Male,Employed - at work,No,Unemployed,Wednesday,0,-1,6,40,440,34,57,0,664,0,5,0,0,0,60,0,0,0,0,10,,130,0
2290379.342,40,Female,Employed - at work,No,Employed,Saturday,0,-1,555,15,480,150,135,0,30,0,10,45,0,0,120,205,0,0,0,0,,100,150
4816440.765,70,Female,Employed - absent,,Unemployed,Sunday,0,-1,0,60,360,60,0,0,120,0,0,0,0,0,210,330,0,90,0,0,,210,0
5624141.78,74,Female,Not in labor force,,,Monday,0,-1,0,120,540,375,0,0,0,0,120,0,0,0,80,155,0,0,0,0,,50,0
4840433.37,41,Female,Employed - at work,No,Employed,Saturday,0,-1,490,30,570,0,30,0,0,0,0,0,0,0,155,430,0,0,0,0,,90,135
22242954.19,16,Female,Not in labor force,Yes,,Monday,0,-1,0,80,460,0,0,0,0,380,0,0,0,0,45,325,0,0,0,0,,30,120
1305646.304,65,Male,Employed - at work,,,Saturday,0,-1,0,30,600,0,0,0,90,0,0,0,0,0,30,515,0,0,0,0,,175,0
4574483.875,30,Female,Employed - at work,No,Unemployed,Saturday,0,-1,505,75,810,270,15,0,0,0,15,0,0,0,10,0,0,0,0,0,,80,165
12943408.98,60,Female,Employed - at work,,,Friday,0,-1,334,65,525,190,4,0,297,0,10,0,0,0,30,214,0,0,0,0,,105,0
12840446.69,38,Female,Not in labor force,No,Employed,Monday,0,-1,680,55,560,243,115,7,0,0,180,0,0,0,120,60,0,0,0,0,,100,0
10466198.78,45,Male,Employed - at work,No,,Friday,0,-1,0,30,625,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,,10,0
6119479.226,33,Female,Not in labor force,No,Employed,Wednesday,0,-1,636,60,340,15,179,15,0,0,185,0,0,0,205,0,0,0,0,0,,441,0
5177341.719,70,Female,Not in labor force,,Unemployed,Saturday,0,-1,0,105,660,60,0,0,0,0,0,240,0,0,120,210,0,0,0,0,,45,0
6967906.521,46,Female,Employed - at work,No,Employed,Sunday,0,-1,0,120,745,60,0,0,0,0,0,0,0,0,80,245,0,0,145,0,,45,0
