TUFINLWGT,TEAGE,Sex,Employment_Status,InSchool,EmploymentStatusSpouse,WeekdayReported,TRHOLIDAY,TRTEC,TRTHH,1,101,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,50
14896930.04,57,Female,Employed - at work,,Unemployed,Wednesday,0,-1,0,73,540,70,0,0,0,0,0,0,0,0,50,663,0,0,0,0,,44,0
2228947.688,79,Female,Not in labor force,,,Sunday,0,-1,0,60,510,427,0,8,0,0,17,0,0,0,60,149,0,157,3,0,,49,0
3442728.179,31,Female,Employed - at work,No,Employed,Sunday,0,-1,245,100,390,30,60,0,440,0,60,0,0,0,20,180,0,0,0,0,,150,10
3013064.544,51,Female,Employed - at work,,Employed,Sunday,0,-1,750,0,600,200,30,0,115,0,0,0,0,0,90,305,45,0,0,0,,25,30
3217720.881,37,Female,Employed - at work,No,Employed,Saturday,0,-1,550,90,520,175,35,0,0,0,240,0,20,0,40,165,0,0,0,0,,155,0
2331906.609,41,Female,Not in labor force,No,Employed,Sunday,0,-1,470,15,455,45,275,0,0,0,15,0,0,0,120,225,0,0,45,0,,245,0
5413646.652,56,Female,Not in labor force,,,Friday,0,-1,0,45,510,510,0,0,0,0,0,0,0,0,15,310,0,0,50,0,,0,0
3760261.813,33,Female,Employed - at work,No,,Monday,0,-1,271,20,420,70,50,5,699,0,0,0,0,0,20,0,0,0,0,30,,80,46
14399557.47,29,Female,Employed - at work,No,,Wednesday,0,-1,315,45,425,0,0,0,455,0,0,0,0,0,52,403,0,0,0,0,,45,15
3365207.599,51,Female,Employed - at work,,,Wednesday,0,165,0,80,475,50,0,0,655,0,0,0,0,0,120,0,0,0,0,0,,60,0
6619351.003,56,Female,Employed - at work,,Employed,Sunday,0,-1,0,110,540,455,0,0,5,0,90,0,0,0,60,130,0,0,0,20,,30,0
5028685.917,49,Female,Employed - at work,No,,Monday,0,-1,0,75,480,15,0,0,440,0,0,0,0,0,80,330,0,0,0,0,,20,0
7260552.045,32,Female,Employed - at work,No,Employed,Tuesday,0,-1,266,75,290,202,165,2,291,0,45,0,0,0,40,190,0,0,0,0,,140,0
1462401.038,35,Female,Employed - at work,No,,Saturday,0,-1,0,40,455,40,0,10,0,0,0,0,0,0,180,515,0,0,0,0,,175,25
10979791.37,49,Female,Employed - at work,No,Employed,Tuesday,0,-1,0,45,535,182,51,0,90,0,45,72,0,0,0,300,0,0,0,61,,59,0
3250988.74,54,Female,Employed - at work,,,Sunday,0,-1,0,60,630,5,0,0,0,0,0,0,0,0,150,575,0,0,0,0,,20,0
5663970.217,45,Female,Employed - at work,No,,Saturday,0,-1,0,50,630,370,0,0,0,0,45,0,0,0,30,270,0,0,0,0,,45,0
9327330.696,49,Female,Employed - at work,No,Employed,Friday,0,-1,0,30,510,145,13,1,30,0,49,0,0,0,10,531,0,0,0,0,,121,0
4576469.827,65,Female,Not in labor force,,Employed,Sunday,0,-1,0,70,540,90,15,5,0,0,45,0,0,0,123,428,0,0,0,2,,122,0
11594729.84,65,Female,Not in labor force,,Unemployed,Thursday,0,-1,0,110,480,445,0,0,0,0,0,0,0,0,105,300,0,0,0,0,,0,0
4891295.068,55,Female,Not in labor force,,,Wednesday,0,-1,0,60,375,243,0,0,0,0,105,35,0,0,50,357,0,0,0,90,,125,0
3159946.074,31,Female,Employed - at work,Yes,,Saturday,0,-1,0,120,450,80,0,0,300,0,0,0,0,0,50,230,0,60,0,90,,60,0
10787045.25,66,Female,Employed - at work,,Employed,Monday,1,-1,0,55,470,25,0,0,780,0,0,0,0,0,30,70,0,0,0,0,,10,0
4148021.768,52,Female,Not in labor force,,,Thursday,0,-1,0,61,752,37,0,0,0,0,60,105,0,0,10,305,0,0,0,65,,45,0
5351625.803,68,Female,Employed - at work,,,Friday,0,-1,0,0,690,0,0,0,5,0,10,125,0,0,45,510,0,0,0,0,,55,0
6207712.535,25,Female,Employed - at work,No,,Tuesday,0,-1,0,30,540,10,0,0,635,0,0,0,0,0,30,165,0,0,0,0,,30,0
7224648.109,67,Female,Not in labor force,,,Thursday,0,-1,0,0,810,360,0,0,0,0,0,0,0,0,30,236,0,0,0,0,,4,0
4843025.268,74,Female,Not in labor force,,,Thursday,0,-1,0,135,882,135,0,0,0,0,15,15,0,0,60,180,0,0,0,0,,18,0
6521368.012,42,Female,Unemployed - looking,No,Unemployed,Sunday,0,-1,750,95,570,208,30,0,0,0,15,0,0,0,10,372,80,0,0,10,,50,0
4902488.562,62,Female,Employed - at work,,Employed,Saturday,0,-1,0,0,720,0,0,0,0,0,220,0,0,0,120,180,0,0,0,0,,200,0
7097767,85,Female,Not in labor force,,,Thursday,0,-1,0,0,450,0,0,0,0,0,0,80,0,0,200,680,0,0,0,0,,30,0
19787714.32,22,Female,Not in labor force,Yes,,Friday,0,-1,0,0,585,150,1,0,0,0,85,60,0,0,92,219,90,0,0,0,,158,0
11743793.85,19,Female,Employed - at work,No,,Sunday,0,-1,0,0,420,0,0,60,0,0,180,0,0,0,60,230,120,0,0,0,,370,0
9385636.341,64,Female,Employed - at work,,,Thursday,0,-1,0,50,415,120,0,0,500,0,0,0,0,0,65,180,60,0,0,0,,50,0
26810503.22,52,Female,Employed - at work,,Employed,Wednesday,0,76,0,121,405,109,210,0,210,0,22,0,15,0,10,0,0,0,0,5,,197,136
9671584.496,19,Female,Employed - at work,No,Employed,Sunday,0,-1,0,150,590,20,0,0,410,0,5,75,0,0,70,65,0,0,0,0,,55,0
2710074.508,47,Female,Employed - at work,No,Unemployed,Sunday,0,-1,135,20,535,30,75,0,425,0,0,0,0,0,70,235,0,0,0,0,,50,0
3050712.945,38,Female,Employed - at work,No,Employed,Saturday,0,-1,0,15,196,750,44,0,0,0,15,0,0,0,180,0,0,0,0,0,,240,0
2587265.428,37,Female,Employed - at work,No,Employed,Sunday,0,-1,715,90,635,65,80,0,0,0,80,0,0,0,95,180,57,0,0,0,,53,105
4454101.708,65,Female,Not in labor force,,Unemployed,Sunday,0,-1,0,30,510,45,0,0,0,0,135,0,0,0,45,630,0,0,0,0,,45,0
7227654.509,71,Female,Employed - at work,,,Friday,0,-1,0,105,425,55,0,0,440,0,15,0,0,0,85,120,0,0,0,10,,155,30
5648401.112,25,Female,Employed - at work,Yes,,Monday,1,-1,0,25,630,90,0,0,0,0,0,0,0,0,190,465,40,0,0,0,,0,0
2265540.167,47,Female,Employed - at work,No,Employed,Sunday,0,-1,395,0,630,415,70,0,0,0,20,0,0,0,45,190,0,0,0,0,,70,0
2161712.728,48,Female,Employed - at work,No,Employed,Saturday,0,-1,730,50,450,290,250,0,0,0,0,0,0,0,60,263,0,0,0,0,,62,15
3346894.392,51,Female,Employed - at work,,,Sunday,0,-1,810,90,600,60,0,0,0,0,0,0,0,0,30,210,0,300,0,30,,120,0
2824226.96,80,Female,Not in labor force,,,Wednesday,0,-1,0,55,540,6,0,0,0,0,20,10,0,0,24,663,60,0,0,0,,62,0
6273071.886,47,Female,Employed - absent,No,Employed,Thursday,0,-1,720,0,420,90,60,0,0,0,45,0,0,0,30,70,0,0,680,0,,45,0
3761519.579,58,Female,Unemployed - looking,,,Thursday,0,-1,0,115,485,248,0,2,0,0,60,0,0,0,45,180,186,0,0,45,,74,0
4792762.975,74,Female,Not in labor force,,,Wednesday,0,-1,0,30,465,106,0,0,0,0,15,90,15,0,105,524,0,0,0,20,,70,0
6809758.099,40,Female,Not in labor force,No,Employed,Thursday,0,-1,360,10,465,230,187,25,0,0,105,0,0,0,45,115,0,0,0,0,,228,30
5267039.923,40,Female,Employed - at work,No,Employed,Saturday,0,-1,0,0,300,600,0,0,0,0,0,0,0,0,0,515,0,0,0,0,,25,0
15135993.62,42,Female,Not in labor force,No,Unemployed,Wednesday,0,-1,0,100,450,120,240,0,0,0,60,0,0,0,75,245,0,0,0,0,,150,0
4489119.35,55,Female,Employed - at work,,,Tuesday,0,-1,0,50,440,55,0,45,297,0,0,0,0,0,76,251,0,0,0,0,,78,148
2218572.543,85,Female,Not in labor force,,,Saturday,0,-1,0,15,540,35,0,0,0,0,40,0,0,0,200,400,50,0,0,80,,20,60
6721699.417,30,Female,Employed - at work,No,Employed,Friday,0,-1,70,45,565,55,140,0,495,0,0,0,0,0,5,33,0,0,0,0,,102,0
6454339.247,35,Female,Employed - at work,No,Employed,Monday,0,-1,609,25,330,133,352,0,20,0,0,0,0,0,25,290,0,0,0,10,,0,255
3036618.534,70,Female,Not in labor force,,,Thursday,0,-1,0,228,764,60,0,60,0,0,0,0,0,0,80,218,30,0,0,0,,0,0
9019628.319,65,Female,Not in labor force,,,Friday,0,-1,0,40,420,35,0,0,0,0,125,0,0,0,40,650,0,0,0,90,,40,0
3118281.174,54,Female,Not in labor force,,Employed,Sunday,0,-1,765,25,575,30,30,0,0,0,0,0,0,0,30,375,0,0,325,0,,5,45
2486298.192,71,Female,Not in labor force,,,Saturday,0,-1,0,25,760,107,0,0,0,0,0,0,0,0,35,388,0,0,0,125,,0,0
6083873.937,71,Female,Not in labor force,,,Tuesday,0,-1,0,60,480,380,0,0,0,0,60,0,0,0,90,305,0,0,0,0,,65,0
17302888.8,25,Female,Not in labor force,No,Unemployed,Thursday,0,-1,659,0,579,93,232,0,0,0,50,0,0,0,65,318,0,0,0,0,,23,80
1976055.432,71,Female,Not in labor force,,,Sunday,0,-1,0,160,455,80,0,0,0,0,145,0,0,0,20,430,0,0,0,0,,150,0
4138319.309,78,Female,Not in labor force,,,Tuesday,0,-1,0,13,657,272,0,0,0,0,30,0,0,0,90,250,0,0,0,30,,28,70
5021305.657,67,Female,Not in labor force,,,Friday,0,-1,0,10,855,105,0,0,0,0,0,0,0,0,64,288,0,0,0,63,,17,38
2424369.325,85,Female,Not in labor force,,,Saturday,0,-1,0,90,480,15,0,0,0,0,0,0,0,0,120,705,0,0,0,0,,30,0
3733681.38,69,Female,Not in labor force,,Employed,Sunday,0,75,0,10,555,225,75,0,0,0,10,0,0,0,105,390,45,0,0,0,,25,0
4741521.039,66,Female,Not in labor force,,Unemployed,Sunday,0,-1,0,0,600,220,0,0,0,0,150,0,0,0,120,110,90,0,0,0,,150,0
1617493.923,64,Female,Employed - at work,,,Sunday,0,-1,0,45,540,20,0,0,0,0,130,0,0,0,50,480,0,0,0,0,,175,0
3289581.909,52,Female,Not in labor force,,,Saturday,0,-1,0,0,570,300,0,120,0,180,25,0,0,0,0,210,0,0,0,0,,35,0
8654219.67,53,Female,Not in labor force,,,Tuesday,0,150,0,0,405,355,150,0,0,0,0,0,0,0,15,515,0,0,0,0,,0,0
2689352.361,67,Female,Employed - at work,,Unemployed,Saturday,0,-1,0,30,450,40,44,0,0,0,90,0,0,0,90,439,0,0,0,0,,257,0
5158410.656,46,Female,Employed - at work,No,Employed,Sunday,0,-1,551,10,615,288,252,3,10,0,5,0,0,0,20,125,0,0,0,0,,112,0
1949648.895,62,Female,Not in labor force,,,Saturday,0,-1,0,0,660,6,0,0,0,0,0,0,0,0,10,719,31,0,0,0,,14,0
13666374.25,67,Female,Employed - at work,,Employed,Thursday,0,-1,0,40,390,486,0,0,0,0,89,80,0,0,10,280,0,0,0,0,,65,0
1165979.442,43,Female,Not in labor force,No,Employed,Saturday,0,-1,710,60,450,0,210,0,0,0,0,0,0,0,30,370,240,0,0,0,,80,0
868271.1336,64,Female,Employed - at work,,,Saturday,0,-1,65,70,597,345,28,0,0,0,140,0,0,0,55,110,0,0,0,25,,70,0
2886376.281,43,Female,Employed - at work,No,Employed,Sunday,0,175,350,50,420,62,40,0,20,0,4,0,0,0,0,605,0,75,0,0,,164,0
2544986.176,37,Female,Employed - at work,No,Unemployed,Sunday,0,-1,310,80,575,165,356,0,0,0,5,0,0,0,20,128,0,0,0,0,,111,0
12984930.36,66,Female,Employed - at work,,,Tuesday,0,-1,0,60,537,0,0,0,237,0,110,0,0,0,95,278,30,0,0,0,,93,0
1764003.889,51,Female,Employed - at work,,,Sunday,0,-1,0,50,590,540,0,0,0,60,0,0,25,0,45,120,0,0,0,0,,10,0
8433606.453,85,Female,Not in labor force,,,Sunday,0,-1,0,0,690,0,0,0,0,0,0,0,0,0,120,630,0,0,0,0,,0,0
1887971.552,61,Female,Unemployed - looking,,,Saturday,0,-1,0,90,505,330,0,0,0,0,0,0,0,0,90,415,0,0,0,0,,10,0
6533356.59,35,Female,Employed - at work,No,Employed,Monday,0,243,243,85,395,75,55,0,503,0,0,0,0,0,45,150,118,0,0,0,,14,0
9973493.996,35,Female,Employed - at work,No,Unemployed,Monday,0,-1,300,60,510,210,0,0,450,0,0,0,0,0,90,60,0,0,0,0,,60,0
1178622.492,43,Female,Employed - at work,No,,Saturday,0,-1,450,30,540,390,30,0,0,0,0,0,0,0,90,360,0,0,0,0,,0,0
5154246.497,36,Female,Employed - at work,No,,Monday,0,-1,0,35,495,92,24,0,464,0,0,65,0,0,140,60,0,0,0,0,,65,0
3621564.542,44,Female,Employed - at work,No,,Saturday,0,-1,0,45,510,90,3,0,0,0,65,0,0,0,15,644,0,0,0,3,,65,0
4549336.965,69,Female,Not in labor force,,,Monday,0,-1,0,30,420,290,0,0,0,0,0,0,0,0,200,470,0,0,0,30,,0,0
3596245.927,72,Female,Not in labor force,,,Monday,0,-1,0,100,560,225,0,0,0,0,0,0,0,0,90,380,0,0,0,45,,40,0
3937457.258,80,Female,Not in labor force,,,Wednesday,0,-1,0,75,420,474,0,0,0,0,0,0,0,0,90,226,20,0,0,135,,0,0
3904375.707,68,Female,Employed - at work,,Unemployed,Saturday,0,-1,0,40,670,360,0,0,0,0,0,0,0,0,45,150,0,0,0,0,,0,175
6409823.407,26,Female,Employed - at work,No,,Wednesday,0,-1,0,60,510,0,0,0,390,0,20,0,0,0,90,265,0,0,0,0,,105,0
2257164.06,75,Female,Not in labor force,,,Sunday,0,-1,0,30,540,175,0,0,0,0,135,0,0,0,0,530,0,0,0,0,,30,0
1937160.531,61,Female,Employed - at work,,,Saturday,0,-1,0,10,600,80,0,0,0,0,285,0,0,0,80,200,0,70,0,0,,115,0
7408256.769,67,Female,Not in labor force,,,Friday,0,-1,0,25,720,0,0,0,0,0,0,0,0,0,40,560,40,0,0,0,,55,0
3208615.276,48,Female,Employed - at work,No,,Tuesday,0,-1,295,50,386,35,0,60,0,0,19,2,0,455,65,251,0,0,0,5,,112,0
19269123.47,16,Female,Not in labor force,Yes,,Friday,0,-1,0,105,585,0,0,0,0,0,180,0,0,0,210,210,0,0,0,0,,150,0
1870620.128,78,Female,Not in labor force,,,Saturday,0,-1,0,40,660,67,0,0,0,0,60,0,0,0,33,534,0,0,0,0,,46,0
4792209.085,34,Female,Not in labor force,No,Employed,Saturday,0,-1,820,15,600,68,20,0,0,0,0,0,0,0,15,602,0,0,0,0,,0,120
1062232.174,62,Female,Not in labor force,,,Sunday,0,-1,0,30,655,15,0,0,0,0,0,0,0,0,145,565,0,0,15,5,,10,0
7960070.176,32,Female,Employed - at work,No,Employed,Saturday,0,-1,0,0,460,15,10,0,0,0,60,0,0,0,200,503,90,0,0,0,,102,0
1704969.464,69,Female,Employed - at work,,,Sunday,0,-1,0,75,450,325,0,0,0,0,105,0,0,0,50,245,0,0,0,90,,100,0
10095544.15,47,Female,Employed - at work,No,Employed,Friday,0,-1,375,25,495,238,30,0,0,0,150,90,0,0,15,320,0,0,0,0,,77,0
12432177.33,34,Female,Employed - at work,No,Unemployed,Wednesday,0,-1,510,25,540,40,0,0,180,0,0,0,0,0,5,620,0,0,0,0,,30,0
7030450.603,17,Female,Employed - at work,Yes,,Saturday,0,-1,0,60,630,0,0,0,240,90,30,0,0,0,65,120,50,0,0,35,,110,10
2840415.848,85,Female,Employed - at work,,,Saturday,0,-1,0,30,600,30,0,0,0,0,105,0,0,0,350,240,0,0,0,0,,85,0
2114886.696,43,Female,Not in labor force,No,Employed,Sunday,0,-1,258,27,600,425,12,0,0,0,50,0,0,0,30,120,105,0,0,0,,26,45
6021439.329,23,Female,Employed - at work,No,,Sunday,0,-1,0,65,685,145,0,0,0,0,0,0,0,0,90,0,225,135,0,0,,95,0
2761412.091,38,Female,Employed - at work,No,Employed,Saturday,0,-1,762,10,400,340,275,0,40,0,0,0,0,0,20,252,0,0,0,0,,63,40
1678238.579,37,Female,Not in labor force,Yes,,Saturday,0,-1,643,20,390,195,227,0,0,210,56,0,0,0,0,247,0,15,0,0,,80,0
2720745.042,31,Female,Employed - at work,No,,Wednesday,0,-1,172,40,453,30,100,92,535,0,0,0,0,0,20,60,0,0,0,0,,110,0
8198160.835,70,Female,Not in labor force,,Employed,Monday,0,-1,0,30,792,17,0,0,0,0,1,0,0,0,0,593,0,0,0,0,,7,0
2430755.384,46,Female,Employed - at work,No,Employed,Sunday,0,-1,0,60,480,360,0,0,0,0,0,0,0,0,100,440,0,0,0,0,,0,0
1775287.772,50,Female,Not in labor force,,,Sunday,0,-1,0,75,855,77,0,0,0,0,90,0,0,0,17,236,0,0,0,30,,60,0
8905466.182,52,Female,Employed - at work,,Employed,Saturday,0,-1,0,70,540,230,0,0,0,0,0,0,0,0,75,30,0,475,0,0,,20,0
1626683.378,56,Female,Employed - at work,,,Sunday,0,-1,0,0,570,385,0,45,0,0,15,0,0,0,15,340,0,0,0,40,,30,0
1633970.268,67,Female,Not in labor force,,,Saturday,0,-1,0,65,505,350,0,0,0,0,0,0,0,0,30,490,0,0,0,0,,0,0
10125812.75,18,Female,Unemployed - looking,Yes,,Sunday,0,-1,0,180,750,0,0,0,0,0,0,0,0,0,120,390,0,0,0,0,,0,0
7300622.255,38,Female,Employed - at work,No,Employed,Thursday,0,-1,135,45,495,40,265,0,433,0,0,0,0,0,25,60,45,0,0,0,,32,0
3033050.799,85,Female,Not in labor force,,,Saturday,0,-1,0,0,660,10,0,0,0,0,0,0,0,0,22,748,0,0,0,0,,0,0
2128502.237,80,Female,Not in labor force,,,Saturday,0,-1,0,45,540,100,0,0,0,0,20,0,0,0,50,575,0,70,0,0,,40,0
2547561.098,37,Female,Employed - at work,No,Employed,Sunday,0,-1,640,60,665,295,60,0,0,0,0,0,0,0,180,120,60,0,0,0,,0,0
7054902.333,37,Female,Unemployed - looking,No,Employed,Monday,1,-1,645,30,580,410,140,0,0,0,0,0,0,0,80,200,0,0,0,0,,0,0
2415429.781,44,Female,Employed - at work,No,,Sunday,0,-1,0,55,210,30,0,0,245,0,60,0,0,0,120,160,0,0,0,0,,81,479
1573182.054,79,Female,Not in labor force,,,Saturday,0,-1,0,75,705,60,0,0,0,0,60,0,0,0,60,450,0,0,0,0,,30,0
9764972.608,32,Female,Not in labor force,No,Employed,Tuesday,0,-1,413,20,630,92,357,0,0,0,57,0,0,0,70,145,0,0,0,0,,69,0
7405756.194,64,Female,Employed - at work,,,Saturday,0,-1,0,46,572,280,0,0,0,0,100,0,5,0,140,235,0,0,0,10,,22,30
5305372.14,38,Female,Employed - at work,No,,Friday,0,-1,240,45,610,120,80,0,0,0,265,0,0,0,30,105,60,0,0,0,,65,60
2563840.336,79,Female,Not in labor force,,,Saturday,0,-1,0,20,480,225,0,0,0,0,0,0,0,0,60,190,0,0,345,0,,120,0
2658984.399,35,Female,Employed - at work,No,Employed,Saturday,0,-1,420,0,863,125,77,0,0,0,40,0,0,0,45,180,0,0,0,0,,110,0
7673380.541,70,Female,Employed - at work,,Unemployed,Saturday,0,-1,0,0,480,0,0,0,660,0,0,0,0,0,150,110,0,0,0,0,,40,0
9076814.259,38,Female,Not in labor force,No,Employed,Tuesday,0,365,0,30,495,220,35,60,0,0,60,0,0,0,15,430,0,0,0,0,,95,0
3466211.416,44,Female,Employed - at work,No,,Friday,0,-1,0,32,510,95,0,0,490,0,0,0,0,0,45,258,0,0,0,0,,10,0
6878063.579,30,Female,Unemployed - looking,No,Employed,Wednesday,0,-1,481,78,540,111,309,0,90,0,0,0,0,0,85,167,60,0,0,0,,0,0
9455057.704,61,Female,Employed - at work,,Employed,Tuesday,0,-1,0,50,578,121,0,0,410,0,2,100,0,0,5,130,0,0,0,0,,44,0
3900741.079,49,Female,Not in labor force,No,,Tuesday,0,-1,0,30,510,160,40,0,0,0,0,0,0,0,20,650,0,0,0,0,,0,30
9294706.315,25,Female,Employed - at work,No,,Saturday,0,-1,0,0,960,90,0,0,0,0,0,0,0,0,60,330,0,0,0,0,,0,0
16327166.98,61,Female,Employed - at work,,Unemployed,Monday,0,-1,0,25,555,265,0,0,525,0,0,0,0,0,30,30,0,10,0,0,,0,0
6284096.149,27,Female,Employed - at work,No,Employed,Sunday,0,-1,785,15,515,375,105,0,0,0,75,0,0,0,75,0,0,0,0,0,,85,195
7465820.862,42,Female,Employed - at work,No,Employed,Monday,1,-1,735,30,450,195,15,0,180,0,13,0,0,0,60,312,0,0,0,0,,140,45
5187525.929,71,Female,Not in labor force,,Unemployed,Sunday,0,-1,0,115,630,0,0,0,0,0,0,0,0,0,90,545,0,0,0,0,,0,60
14741375.41,21,Female,Employed - at work,No,,Saturday,0,-1,370,15,525,30,130,0,360,0,0,0,0,0,30,220,0,0,0,0,,130,0
3206737.212,40,Female,Employed - at work,No,Employed,Saturday,0,-1,810,150,510,10,0,0,0,0,235,0,0,0,20,375,0,0,0,0,,140,0
5245478.751,56,Female,Employed - at work,,,Friday,0,-1,0,85,600,95,0,0,455,0,0,15,0,0,60,60,0,0,0,0,,70,0
2224713.431,80,Female,Not in labor force,,,Saturday,0,-1,0,65,435,100,0,0,0,0,15,0,0,0,0,455,0,10,300,0,,40,20
3046287.437,58,Female,Not in labor force,,,Saturday,0,-1,0,95,485,35,0,0,0,0,160,0,0,0,55,235,0,0,0,0,,375,0
18312746.41,80,Female,Not in labor force,,Unemployed,Friday,0,-1,0,70,435,335,0,0,0,0,0,0,0,0,80,390,0,0,0,0,,0,130
4573699.127,78,Female,Not in labor force,,,Monday,0,-1,0,0,720,120,0,0,0,0,0,0,60,0,60,450,0,0,0,30,,0,0
15641394.21,60,Female,Employed - at work,,Unemployed,Thursday,0,30,0,20,385,362,30,100,213,0,0,0,0,0,75,225,0,0,0,30,,0,0
9594970.524,37,Female,Employed - at work,No,Employed,Thursday,0,-1,220,20,470,35,60,0,574,0,15,0,0,0,70,90,45,0,0,0,,61,0
3956956.218,29,Female,Employed - at work,No,,Saturday,0,-1,379,20,519,192,532,0,0,0,20,0,0,0,47,90,0,0,0,0,,20,0
23921942.05,35,Female,Employed - at work,No,,Thursday,0,-1,0,0,420,0,0,0,500,0,0,0,0,0,30,470,0,0,0,0,,20,0
3083677.803,32,Female,Employed - at work,No,Employed,Sunday,0,-1,0,40,725,0,0,0,520,0,0,0,0,0,90,45,0,0,0,0,,20,0
7155442.274,52,Female,Employed - at work,,Employed,Tuesday,0,-1,155,40,495,265,25,5,30,0,55,0,0,0,30,240,0,0,0,10,,245,0
7466898.644,50,Female,Employed - absent,,Employed,Saturday,0,-1,0,85,490,75,0,0,0,0,18,0,0,0,13,472,30,0,0,0,,128,129
18700382.92,57,Female,Employed - at work,,Employed,Wednesday,0,-1,0,55,390,130,0,0,480,0,0,0,0,0,55,260,0,0,0,0,,70,0
7021559.07,80,Female,Not in labor force,,,Friday,0,-1,0,130,405,345,0,0,0,0,0,0,0,0,70,360,0,0,0,30,,100,0
2135240.338,38,Female,Not in labor force,No,Employed,Sunday,0,-1,385,75,555,95,300,0,0,0,0,0,0,0,135,150,0,85,0,0,,45,0
1697755.597,54,Female,Employed - at work,,Employed,Sunday,0,-1,0,45,530,240,0,0,455,0,0,0,0,0,150,0,0,0,0,0,,20,0
2380215.266,51,Female,Employed - at work,,Employed,Tuesday,0,-1,70,30,517,210,450,1,0,0,30,0,0,0,150,0,0,0,0,0,,52,0
12052148.08,60,Female,Employed - at work,,Employed,Monday,1,-1,120,15,630,450,0,0,0,0,0,0,0,0,60,285,0,0,0,0,,0,0
2645762.444,85,Female,Not in labor force,,,Sunday,0,-1,0,0,660,0,0,0,0,0,0,0,0,0,65,490,0,0,0,0,,105,120
5828929.252,79,Female,Not in labor force,,,Sunday,0,-1,0,140,525,240,0,0,0,0,0,0,0,0,120,255,0,30,0,0,,85,45
2833453.964,43,Female,Not in labor force,No,Employed,Sunday,0,-1,525,0,610,155,65,0,0,0,95,0,0,0,75,255,125,0,0,0,,60,0
1040448.348,65,Female,Employed - at work,,,Sunday,0,-1,0,0,720,95,0,0,0,0,0,0,0,0,50,575,0,0,0,0,,0,0
6159946.784,59,Female,Employed - at work,,,Friday,0,-1,0,0,560,0,0,0,350,0,0,0,0,0,10,345,0,30,0,0,,60,85
8609673.221,29,Female,Employed - at work,No,Employed,Saturday,0,-1,675,60,405,267,150,11,0,0,103,60,0,0,30,315,0,0,0,0,,39,0
3197108.236,43,Female,Employed - at work,No,,Friday,0,-1,85,65,492,5,20,0,469,0,8,0,0,0,0,315,0,0,0,0,,66,0
17409437.35,36,Female,Employed - at work,No,Employed,Friday,0,-1,0,30,405,65,0,0,420,0,30,10,0,0,30,130,164,0,0,0,,156,0
7827103.202,38,Female,Employed - at work,No,Employed,Tuesday,0,-1,175,30,540,70,84,0,525,0,0,0,0,0,75,45,0,0,0,0,,71,0
9252278.831,52,Female,Unemployed - looking,,,Saturday,0,-1,0,45,627,415,0,0,60,0,80,0,0,0,30,143,0,0,0,0,,40,0
4454501.637,78,Female,Not in labor force,,,Monday,0,-1,0,36,250,120,0,0,0,0,0,0,0,0,95,634,0,0,110,0,,75,120
4961972.253,71,Female,Not in labor force,,Unemployed,Sunday,0,-1,0,53,420,45,3,0,0,0,10,0,0,0,60,689,0,80,10,0,,70,0
6809187.167,26,Female,Employed - at work,No,,Tuesday,0,-1,255,90,575,90,25,0,467,0,0,0,0,0,30,75,0,0,0,0,,88,0
3347750.278,69,Female,Not in labor force,,,Monday,0,-1,0,60,450,0,0,0,0,0,30,0,0,0,120,720,0,0,0,0,,60,0
6094576.773,68,Female,Not in labor force,,,Friday,0,-1,0,15,675,180,0,0,0,0,100,0,0,0,35,363,0,0,0,0,,52,20
4067956.752,60,Female,Employed - at work,,,Sunday,0,-1,0,80,600,370,0,120,0,0,20,0,0,0,45,150,0,0,0,0,,55,0
18450327.33,22,Female,Employed - at work,No,,Thursday,0,-1,255,30,480,0,30,0,555,0,0,0,0,0,50,255,0,0,0,10,,30,0
2469308.881,43,Female,Employed - at work,No,Employed,Sunday,0,-1,700,70,540,51,110,0,0,0,115,0,0,0,15,191,25,245,0,0,,78,0
11894260.42,62,Female,Employed - at work,,,Wednesday,0,58,0,50,447,58,0,0,493,0,45,0,0,0,51,140,0,0,0,45,,51,60
7488274.013,37,Female,Employed - at work,No,Employed,Tuesday,0,-1,315,30,550,0,225,0,180,0,0,0,0,0,100,275,0,0,0,0,,80,0
4176148.038,51,Female,Employed - at work,,,Friday,0,-1,0,45,420,60,0,0,470,0,0,0,0,0,85,120,0,0,0,0,,240,0
1203877.719,36,Female,Employed - at work,No,,Sunday,0,-1,0,90,575,160,0,0,0,0,0,0,0,0,140,235,90,0,0,120,,30,0
2139539.492,36,Female,Employed - at work,No,Employed,Sunday,0,-1,630,60,510,190,165,0,0,0,150,0,0,0,80,75,0,160,0,0,,50,0
13816893.93,34,Female,Employed - at work,No,Employed,Tuesday,0,-1,0,60,440,0,0,0,675,0,0,0,0,0,60,0,0,0,0,0,,205,0
19900957.38,43,Female,Not in labor force,No,Unemployed,Tuesday,0,-1,0,65,487,231,0,1,0,0,92,0,0,0,105,316,0,0,0,5,,138,0
4213007.185,67,Female,Not in labor force,,Unemployed,Saturday,0,-1,0,65,510,15,0,10,0,0,195,0,0,0,15,550,0,0,0,10,,70,0
5844648.862,51,Female,Not in labor force,,Employed,Saturday,0,-1,0,1155,270,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,,0,0
